"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Madhya Pradesh","Dewas","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-23","1946","12","0.010960936","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-24","1946","12","3.122439204","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-25","1946","12","0.605959348","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dewas","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-23","1946","12","2.152699484","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-24","1946","12","0.13768556","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-25","1946","12","0.011566478","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-26","1946","12","1.727808299","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-27","1946","12","1.029419055","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-28","1946","12","0.070800542","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dhar","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-01","1946","12","0.017355213","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-22","1946","12","1.861893873","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-23","1946","12","4.226751862","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-24","1946","12","0.922130011","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-27","1946","12","0.487387276","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-28","1946","12","0.160475089","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-29","1946","12","0.651727365","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Dindori","1946-12-31","1946","12","0.159274672","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-23","1946","12","0.154533342","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-24","1946","12","2.263467084","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-25","1946","12","1.119175152","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-26","1946","12","0.004737666","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-27","1946","12","0.021570558","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-28","1946","12","0.030869528","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-30","1946","12","0.015525292","IMD GRID MODEL"
"Madhya Pradesh","East Nimar","1946-12-31","1946","12","0.000523746","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-22","1946","12","0.454244599","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-23","1946","12","0.001020532","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-26","1946","12","0.00057699","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-28","1946","12","0.015384243","IMD GRID MODEL"
"Madhya Pradesh","Guna","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-22","1946","12","0.079813302","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-23","1946","12","0.107554714","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-24","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Gwalior","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-24","1946","12","3.510986075","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-25","1946","12","1.481098649","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Harda","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-24","1946","12","0.815044393","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-25","1946","12","2.997011289","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-26","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-27","1946","12","0.08962733","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-28","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Hoshangabad","1946-12-31","1946","12","0.659763939","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-22","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-23","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-24","1946","12","0.448800968","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-25","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-26","1946","12","0.002680212","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-27","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-28","1946","12","0.137836516","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-29","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-30","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Indore","1946-12-31","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-01","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-02","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-03","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-04","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-05","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-06","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-07","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-08","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-09","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-10","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-12","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-11","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-14","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-13","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-15","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-17","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-16","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-18","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-19","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-21","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-20","1946","12","NA","IMD GRID MODEL"
"Madhya Pradesh","Jabalpur","1946-12-22","1946","12","NA","IMD GRID MODEL"
